ID;Tipo;SKU;Nombre;Publicado;¿Está destacado?;Visibilidad en el catálogo;Descripción corta;Descripción;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¿En inventario?;Inventario;Cantidad de bajo inventario;¿Permitir reservas de productos agotados?;¿Vendido individualmente?;Peso (g);Longitud (cm);Anchura (cm);Altura (cm);¿Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categorías;Etiquetas;Clase de envío;Imágenes;Límite de descargas;Días de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del botón;Posición;Nombre del atributo 1;Valor(es) del atributo 1;Atributo visible 1;Atributo global 1;Nombre del atributo 2;Valor(es) del atributo 2;Atributo visible 2;Atributo global 2;Nombre del atributo 3;Valor(es) del atributo 3;Atributo visible 3;Atributo global 3;Nombre del atributo 4;Valor(es) del atributo 4;Atributo visible 4;Atributo global 4;Nombre del atributo 5;Valor(es) del atributo 5;Atributo visible 5;Atributo global 5;Nombre del atributo 6;Valor(es) del atributo 6;Atributo visible 6;Atributo global 6
;simple;;BP01-EN023 Tour Guide From the Underworld;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;BP01-EN035 Harpie's Feather Duster;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡10 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;BP01-EN047 Solemn Judgment;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;BP01-EN220 Psi-Blocker;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;BP02-EN016 Airknight Parshath;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;BP03-EN022 Herald of Green Light;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;BP03-EN023 Herald of Purple Light;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;BP03-EN050 Herald of Orange Light;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡3 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;BPT-010 XYZ-Dragon Cannon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Fusión;1;1
;simple;;BPW2-EN065 Tribute to The Doomed;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;CBLZ-EN040 Pyrorex the Elemental Lord;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CBLZ-EN052 Lightning Chidori;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡4 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CBLZ-EN053 Slacker Magician (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CBLZ-EN078 Breakthrough Skill;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡20 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultimate Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;CDIP-EN032 Storm Shooter;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CHIM-EN014 Starliege Seyfert;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡15 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CHIM-EN039 Salamangreat Pyro Phoenix;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;CHIM-EN049 I:P Masquerena;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡15 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;CHIM-EN049 I:P Masquerena;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡16 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo; Link ;1;1
;simple;;CHIM-EN049 I:P Masquerena (Spanish);1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡16 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;CHIM-EN098 Striker Dragon (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;CIBR-EN042 Borreload Dragon (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡9 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;CIBR-EN077 Evenly Matched;1;0;visible;;;;;taxable;;1;4;;0;0;;;;;0;;;₡22 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;CIBR-EN077 Evenly Matched;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡20 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;CIBR-ENSE2 The Winged Dragon of Ra - Sphere Mode;1;0;visible;;;;;taxable;;1;4;;0;0;;;;;0;;;₡7 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CORE-EN076 Storming Mirror Force;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡20 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;CORE-EN088 Kumongous, the Sticky String Kaiju;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;COTD-EN043 Firewall Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;COTD-EN046 Topologic Bomber Dragon (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;COTD-EN053 Trickstar Light Stage;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo; Magia ;1;1
;simple;;COTD-ENSE2 Solemn Strike (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;CP02-EN008 Ring of Destruction;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡7 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;CP08-EN010 Burial from a Different Dimension;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;CRMS-EN002 Debris Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;CRMS-EN026 Lifeforce Harmonizer;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;CRMS-EN040 Dark Strike Fighter;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;CRMS-EN043 Arcanite Magician;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;CRMS-EN043 Arcanite Magician;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;CRMS-EN096 Ido the Supreme Magical Force;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;CRMS-EN097 Violet Witch;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CROS-EN045 Ritual Beast Ulti-Gaiapelio (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;CROS-EN095 Galaxy-Eyes Full Armor Photon Dragon (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CSOC-EN034 Hanewata;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CSOC-EN039 Black Rose Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Synchro;1;1
;simple;;CSOC-EN061 Secret Village of the Spellcasters;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡3 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;CT05-EN001 Stardust Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡20 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;CT06-EN002 Ancient Fairy Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Synchro;1;1
;simple;;CT07-EN016 Dark Armed Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CT07-EN025 Red Dragon Archfiend;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Synchro;1;1
;simple;;CT08-EN001 Number 17: Leviathan Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CT08-EN001 Number 17: Leviathan Dragon (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CT08-EN008 Pot of Duality;1;0;visible;;;;;taxable;;1;5;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;CT08-EN010 Archlord Kristya (Spanish);1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CT08-EN012 Fossil Dyna Pachycephalo;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡1 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CT08-EN014 Malefic Stardust Dragon;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CT09-EN006 Scrap Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;CT09-EN011 Evolzar Laggia;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CT09-EN014 Number 16: Shock Master;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CT09-EN018 Leviair the Sea Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CT10 EN001 Tidal Dragon Ruler of Waterfalls;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CT10-EN010 Gagaga Cowboy;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CT13-EN004 Ebon High Magician;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;CT15-EN009 Martial Metal Marcher;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;CT2-EN002 Exarion Universe;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;CYHO-EN047 Sky striker Ace - Hayate;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;DANE-EN047  Mekk-Knight Crusadia Avramax;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡9 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;DANE-EN047  Mekk-Knight Crusadia Avramax;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡10 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Link ;1;1
;simple;;DANE-EN051 Cynet Mining;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡10 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DANE-EN095 Cherubini, Ebon Angel of the Burning Abyss ;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡7 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; Unlimited ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Link ;1;1
;simple;;DASA-EN028 Sky Striker Ace -Shizuku;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡8 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;DASA-EN029 Sky Striker Ace - Raye;1;0;visible;;;;;taxable;;1;6;;0;0;;;;;0;;;₡500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;DASA-EN030 Sky Striker Mobilize - Engage! (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡18 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN032 Sky Striker Maneuver - Jamming Waves!;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN033 Sky Striker Mecha - Hornet Drones;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN036 Sky Striker Mecha - Shark Cannon;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡3 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN038 Sky Striker Mecha Modules - Multirole;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡3 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN039 Sky Striker Airspace - Area Zero;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN052 Scapegoat;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN053 Reinforcement of the Army;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DASA-EN055 Magical Citadel of Endymion;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;DB1-EN032 Giant Trunade;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;DB1-EN071 Time Seal;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;DB1-EN118 Trap Hole;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;DB1-EN170 Exchange;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;DB2-EN030 Fusion Gate;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;DB2-EN058 Thunder Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;DB2-EN073 Solemn Judgment;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;MP;1;;Tipo;Trampa;1;1
